IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmount
26712.0,1,0.26,C,5,14,35,50,B2,'Diesel',295,R52,1128.12
26746.0,1,1.0,A,4,1,46,77,B12,'Regular',44,R52,1134.09
26769.0,1,0.75,B,7,13,45,90,B1,'Regular',78,R52,1128.12
26815.0,1,0.26,A,6,10,45,50,B1,'Regular',22,R74,1128.12
26825.0,1,0.46,E,6,2,27,85,B3,'Diesel',3301,R73,826.83
26871.0,1,1.0,B,7,14,37,72,B6,'Regular',74,R73,1128.12
26931.0,1,1.0,B,9,9,53,50,B3,'Regular',65,R52,108.64
26959.0,1,1.0,A,7,10,19,95,B6,'Regular',40,R52,1128.12
27024.0,1,0.79,E,5,10,44,50,B5,'Diesel',2694,R54,36.95
27105.0,1,0.35,C,7,0,52,50,B3,'Diesel',101,R72,92.37
27133.0,1,1.0,A,7,4,40,95,B2,'Diesel',17,R24,317.51
27224.0,1,0.42,A,6,6,29,64,B3,'Diesel',41,R24,4605.54
27242.0,1,0.83,A,5,9,29,72,B2,'Diesel',42,R24,2473.95
27252.0,1,1.0,C,10,5,26,64,B4,'Regular',192,R24,560.09
27310.0,1,1.0,C,4,11,54,50,B2,'Regular',192,R24,1128.12
27455.0,1,0.69,C,6,1,70,50,B1,'Regular',115,R24,2487.55
27507.0,1,1.0,B,6,4,43,50,B13,'Diesel',51,R24,3330.28
27509.0,1,0.71,A,4,11,51,77,B1,'Diesel',41,R24,1782.95
27519.0,1,0.96,A,4,8,51,50,B1,'Regular',26,R24,5907.42
27524.0,1,0.89,A,6,2,47,62,B1,'Diesel',30,R24,1128.12
27539.0,1,0.57,E,4,18,23,125,B2,'Regular',3866,R24,1128.12
27577.0,1,1.0,A,4,15,48,50,B1,'Regular',42,R24,1128.12
27660.0,1,0.46,A,5,12,19,50,B3,'Diesel',43,R24,1128.12
27728.0,1,0.34,C,7,12,58,55,B2,'Diesel',222,R24,1128.12
27748.0,1,0.43,C,5,10,31,85,B6,'Diesel',222,R24,2652.61
27836.0,1,1.0,B,5,1,61,62,B1,'Diesel',53,R24,1128.12
27886.0,1,0.06,C,10,8,34,50,B12,'Regular',186,R24,1128.12
27926.0,1,0.31,F,4,2,29,80,B1,'Regular',27000,R11,1128.12
27951.0,1,1.0,C,8,13,32,50,B2,'Regular',380,R52,71.47
27988.0,1,1.0,D,6,17,32,59,B4,'Regular',1064,R24,1128.12
28045.0,1,0.96,B,6,17,43,107,B3,'Regular',82,R24,1128.12
28068.0,1,0.1,D,6,6,28,64,B2,'Diesel',741,R24,3848.47
28070.0,1,0.87,D,5,2,28,50,B2,'Diesel',741,R24,329.2
28087.0,1,0.47,D,5,11,30,85,B2,'Regular',741,R24,1128.12
28168.0,1,0.3,C,7,5,54,50,B1,'Diesel',335,R24,1496.45
28210.0,1,0.66,A,6,3,51,61,B1,'Diesel',48,R24,1128.12
28218.0,1,0.58,E,7,2,74,50,B12,'Regular',3866,R24,1128.12
28233.0,1,0.74,E,7,14,32,132,B1,'Regular',4478,R11,564.06
28303.0,1,0.51,A,7,14,55,68,B1,'Regular',21,R25,1399.65
28309.0,1,1.0,A,7,7,57,50,B2,'Diesel',13,R52,172.25
28321.0,1,1.0,B,6,6,50,70,B6,'Diesel',51,R24,1128.12
28328.0,1,1.0,A,7,2,48,92,B1,'Diesel',20,R24,1128.12
28378.0,1,0.08,D,4,2,53,86,B1,'Regular',1313,R24,1128.12
28462.0,1,0.08,A,6,3,47,50,B5,'Diesel',43,R24,65.27
28509.0,1,0.09,A,8,9,76,50,B1,'Diesel',48,R24,16451.223999999962
28523.0,1,1.0,A,5,6,42,50,B4,'Diesel',22,R24,1128.13
28610.0,1,0.11,D,6,2,56,50,B3,'Diesel',1440,R93,1128.12
28615.0,1,1.0,C,4,5,50,52,B6,'Regular',295,R24,1128.12
28702.0,1,0.87,C,8,16,39,76,B10,'Regular',295,R24,1187.79
28705.0,1,1.0,C,6,5,43,58,B1,'Diesel',399,R24,1128.12
28742.0,1,0.31,D,9,4,65,50,B12,'Regular',1054,R24,1128.12
28928.0,1,1.0,A,6,11,26,64,B2,'Regular',44,R24,245.99
28939.0,1,1.0,B,5,5,29,64,B3,'Diesel',84,R24,148.79
28987.0,1,1.0,D,7,4,45,50,B12,'Regular',1054,R24,757.58
29067.0,1,0.59,A,7,2,31,51,B1,'Diesel',28,R42,507.65
29076.0,1,1.0,C,4,13,77,52,B2,'Regular',137,R24,681.62
29091.0,1,0.74,A,6,2,64,62,B1,'Diesel',30,R24,1191.57
29111.0,1,1.0,A,7,15,51,51,B1,'Regular',44,R24,1128.12
29136.0,1,0.19,C,10,8,23,95,B5,'Diesel',308,R24,614.49
29140.0,1,1.0,A,7,12,29,85,B2,'Regular',44,R24,327.79
29148.0,1,0.87,D,5,3,29,55,B3,'Diesel',1054,R24,255.43
29240.0,2,1.0,B,7,1,67,50,B5,'Diesel',72,R24,1766.68
29240.0,2,1.0,B,7,1,67,50,B5,'Diesel',72,R24,376.43
29266.0,1,1.0,A,7,2,53,50,B11,'Regular',44,R24,915.82
29282.0,1,1.0,D,6,11,47,76,B2,'Diesel',1408,R52,1128.0
29349.0,1,0.8,E,7,11,50,100,B1,'Regular',3374,R42,1128.12
29371.0,1,0.9,D,8,15,42,50,B13,'Regular',1408,R52,102.72
29378.0,1,0.62,D,7,14,39,112,B1,'Regular',713,R52,1128.12
29392.0,1,0.66,C,5,6,41,50,B3,'Diesel',444,R53,21.15
29426.0,1,0.06,C,12,0,49,50,B12,'Diesel',490,R52,1128.12
29434.0,1,0.61,C,6,16,59,72,B2,'Regular',167,R52,1128.12
29469.0,1,0.52,D,4,16,50,50,B4,'Regular',1408,R52,1128.12
29493.0,1,1.0,C,5,3,30,68,B2,'Diesel',167,R52,1023.89
29519.0,1,0.06,D,10,12,47,78,B12,'Regular',1199,R52,4343.73
29543.0,1,1.0,D,4,11,59,50,B3,'Diesel',1408,R52,92.77
29567.0,2,0.5,D,13,14,33,51,B10,'Regular',713,R52,1128.12
29567.0,2,0.5,D,13,14,33,51,B10,'Regular',713,R52,1128.12
29669.0,1,0.91,D,8,16,59,62,B13,'Diesel',575,R53,1128.12
29694.0,1,0.45,A,8,8,26,76,B12,'Regular',38,R24,1208.7
29706.0,1,0.33,A,7,9,36,63,B1,'Diesel',23,R54,187.89
29755.0,2,1.0,C,6,1,48,51,B1,'Regular',287,R53,951.46
29755.0,2,1.0,C,6,1,48,51,B1,'Regular',287,R53,278.11
29761.0,1,1.0,C,6,14,41,61,B1,'Regular',287,R53,424.26
29778.0,1,0.58,C,6,11,33,85,B1,'Diesel',136,R53,1128.12
29878.0,1,0.75,D,6,13,41,50,B1,'Regular',575,R53,1987.24
29913.0,1,0.45,D,5,20,46,50,B5,'Regular',541,R53,1128.12
29993.0,1,0.58,B,7,5,43,58,B1,'Diesel',65,R53,1128.12
30011.0,1,1.0,B,5,10,39,50,B2,'Diesel',98,R53,1392.37
30056.0,1,1.0,D,8,4,56,50,B10,'Diesel',747,R53,229.69
30080.0,1,1.0,C,4,5,33,61,B11,'Diesel',247,R53,1106.4
30125.0,1,0.86,C,5,18,40,50,B3,'Regular',359,R53,1128.12
30210.0,1,0.61,C,10,2,39,50,B12,'Diesel',247,R53,1128.12
30212.0,1,1.0,D,7,2,28,50,B6,'Regular',747,R53,890.29
30217.0,1,1.0,D,5,4,65,50,B2,'Regular',747,R53,1128.12
30308.0,1,1.0,C,7,3,35,70,B1,'Regular',165,R53,1128.12
30353.0,1,1.0,C,7,12,32,112,B5,'Diesel',165,R53,1580.23
30394.0,1,0.6,D,7,10,38,76,B10,'Diesel',747,R53,1128.12
30402.0,1,0.31,C,5,12,28,88,B2,'Diesel',165,R53,626.7
30411.0,1,1.0,B,5,4,46,50,B5,'Diesel',98,R53,1128.12
30423.0,1,1.0,C,7,3,39,50,B5,'Regular',431,R53,921.31
30441.0,1,0.57,E,4,13,49,90,B1,'Regular',3021,R53,1128.12
30477.0,1,0.04,C,6,10,38,76,B1,'Diesel',277,R72,1190.15
30479.0,1,0.81,C,6,14,38,81,B1,'Diesel',277,R72,564.0
30519.0,1,0.92,C,4,2,47,55,B6,'Regular',359,R53,1128.12
30655.0,1,1.0,F,4,7,27,54,B2,'Regular',27000,R11,1472.37
30688.0,1,0.9,C,7,8,26,95,B3,'Regular',165,R53,3195.03
30697.0,1,1.0,C,5,8,55,50,B13,'Diesel',287,R53,1128.12
30714.0,1,0.95,D,7,3,39,50,B2,'Diesel',747,R53,1825.08
30718.0,1,0.98,D,8,1,48,50,B4,'Diesel',747,R53,1936.46
30738.0,1,0.62,C,11,11,37,50,B13,'Regular',431,R53,16451.223999999962
30746.0,1,0.75,C,4,11,21,100,B1,'Regular',165,R53,986.46
30959.0,1,1.0,D,7,5,36,63,B6,'Regular',1313,R24,1128.12
31013.0,1,1.0,B,7,15,37,50,B1,'Regular',57,R24,1128.12
31022.0,1,0.07,B,7,9,32,50,B2,'Regular',86,R23,1433.02
31073.0,1,1.0,D,7,5,45,50,B2,'Regular',1974,R54,1374.08
31092.0,1,1.0,A,6,5,45,106,B3,'Diesel',21,R54,4272.37
31106.0,1,0.1,C,6,12,23,80,B6,'Regular',435,R54,1128.12
31134.0,1,0.42,D,12,7,33,60,B5,'Regular',1974,R54,15316.87
31160.0,1,1.0,C,6,5,37,50,B6,'Diesel',435,R54,243.52
31166.0,1,1.0,D,7,7,37,50,B10,'Diesel',1974,R54,2814.71
31182.0,1,0.93,D,5,11,42,62,B2,'Diesel',798,R54,1128.12
31194.0,1,1.0,D,5,3,24,64,B3,'Diesel',1974,R54,2589.5
31259.0,1,0.52,F,4,6,54,50,B6,'Regular',27000,R11,474.22
31261.0,1,1.0,A,7,15,35,95,B2,'Diesel',18,R24,1128.12
31265.0,1,1.0,A,4,12,40,50,B6,'Regular',20,R24,1128.12
31359.0,1,1.0,C,11,3,48,50,B12,'Diesel',214,R26,1128.12
31380.0,1,0.92,C,5,10,35,95,B2,'Diesel',220,R24,1128.13
31437.0,1,1.0,E,5,6,53,67,B5,'Diesel',2362,R26,1128.12
31466.0,1,0.57,E,5,3,30,57,B3,'Diesel',4128,R52,1128.12
31490.0,1,0.11,C,7,11,28,76,B2,'Diesel',220,R24,533.57
31504.0,1,1.0,B,6,4,61,50,B2,'Diesel',81,R24,1128.12
31507.0,1,0.73,A,10,3,36,53,B1,'Diesel',8,R74,3687.53
31531.0,1,1.0,A,6,3,42,82,B2,'Diesel',35,R24,1128.12
31540.0,1,1.0,A,6,4,33,54,B2,'Regular',10,R24,2075.68
31559.0,1,0.38,C,5,5,51,50,B1,'Regular',214,R26,1128.12
31564.0,1,0.9,C,5,6,21,106,B1,'Regular',214,R26,1128.12
31641.0,1,1.0,A,5,8,24,95,B1,'Regular',43,R24,1128.12
31658.0,1,0.86,C,6,9,33,54,B1,'Diesel',214,R26,623.56
31685.0,1,1.0,C,5,24,20,106,B1,'Regular',214,R26,1128.12
31752.0,1,0.8,A,7,14,37,56,B1,'Regular',30,R74,1199.39
31753.0,1,0.19,A,9,11,37,87,B2,'Regular',30,R74,1128.12
31774.0,1,0.13,C,7,13,24,76,B1,'Regular',214,R26,531.32
31817.0,1,1.0,A,4,4,56,50,B2,'Regular',16,R26,564.06
31822.0,1,0.58,B,5,6,29,80,B2,'Diesel',86,R91,1128.12
31877.0,1,0.13,C,5,9,50,54,B2,'Diesel',346,R26,1128.12
31878.0,1,0.86,C,7,3,50,74,B2,'Diesel',346,R26,1128.12
31966.0,1,1.0,C,8,9,21,148,B4,'Regular',214,R26,1128.12
32018.0,1,1.0,A,4,1,63,50,B2,'Regular',25,R26,39.0
32039.0,1,0.29,A,6,5,27,71,B1,'Diesel',6,R24,1087.56
32096.0,1,0.66,A,5,7,27,72,B5,'Diesel',11,R24,1077.15
32133.0,1,0.82,A,6,3,30,68,B1,'Diesel',48,R24,153.83
32135.0,1,0.08,D,7,14,45,77,B2,'Regular',741,R24,3230.1
32162.0,1,0.9,D,7,2,35,54,B2,'Regular',1600,R24,1128.12
32187.0,1,0.75,E,6,1,24,95,B2,'Regular',6689,R11,1128.12
32300.0,1,0.33,C,6,9,37,50,B5,'Regular',126,R24,373.36
32404.0,1,0.67,A,5,1,23,80,B1,'Diesel',24,R24,1280.57
32472.0,1,0.47,C,6,7,34,81,B2,'Diesel',153,R54,90.27
32473.0,1,1.0,C,8,12,44,50,B1,'Diesel',153,R54,1128.12
32487.0,1,0.45,B,6,10,31,50,B6,'Regular',93,R54,1128.12
32593.0,1,0.1,C,7,7,41,114,B2,'Regular',153,R54,2037.72
32603.0,1,1.0,C,7,2,81,58,B1,'Regular',104,R54,630.46
32619.0,1,1.0,B,10,5,44,53,B5,'Diesel',94,R54,91.71
32686.0,1,0.78,C,5,14,45,50,B3,'Regular',105,R24,2715.79
32695.0,1,1.0,A,6,9,35,50,B1,'Diesel',27,R24,1128.12
32706.0,1,1.0,C,7,10,37,50,B2,'Regular',105,R24,309.29
32735.0,1,0.64,C,5,11,19,125,B2,'Regular',203,R24,8363.96
32776.0,1,0.26,D,9,13,31,68,B2,'Regular',1313,R24,4602.32
32819.0,1,1.0,C,4,8,36,50,B5,'Regular',282,R24,25.66
32867.0,1,0.84,F,6,2,29,95,B2,'Diesel',15703,R11,1163.61
32901.0,1,1.0,D,9,9,40,68,B1,'Regular',1064,R24,1128.12
32931.0,1,1.0,C,7,7,59,76,B1,'Regular',373,R31,319.21
32969.0,1,1.0,C,5,4,62,69,B6,'Diesel',105,R24,1128.12
33001.0,1,1.0,C,5,9,35,64,B5,'Diesel',105,R24,1128.12
33071.0,1,0.41,A,7,4,41,50,B1,'Diesel',27,R24,586.08
33102.0,1,1.0,D,6,6,37,62,B6,'Diesel',1313,R24,1128.12
33124.0,1,0.54,C,4,0,20,95,B4,'Diesel',105,R24,335.33
33129.0,1,1.0,C,6,14,46,50,B3,'Regular',435,R54,1128.12
33137.0,1,0.98,A,6,8,47,50,B1,'Diesel',25,R54,1128.12
33157.0,1,1.0,C,6,1,54,50,B2,'Diesel',128,R54,3921.7
33201.0,1,1.0,C,5,4,32,69,B2,'Diesel',362,R54,1303.48
33243.0,1,1.0,D,4,10,67,50,B1,'Regular',1974,R54,1128.12
33264.0,1,0.92,C,9,15,54,50,B1,'Regular',128,R54,1827.99
33268.0,1,1.0,D,10,8,26,90,B2,'Diesel',826,R54,1128.12
33299.0,1,0.35,B,5,6,23,85,B1,'Regular',64,R72,92.91
33321.0,1,0.79,D,4,6,47,90,B6,'Regular',1974,R54,256.67
33325.0,1,0.8,B,6,8,20,95,B6,'Diesel',81,R54,1128.12
33385.0,1,0.75,C,5,20,51,95,B5,'Regular',230,R54,1128.12
33428.0,1,0.45,D,5,7,52,57,B2,'Diesel',1974,R54,1643.48
33431.0,1,0.02,D,6,12,51,100,B6,'Regular',1974,R54,868.93
33470.0,1,1.0,D,10,9,27,68,B10,'Diesel',1974,R54,1128.12
33488.0,1,0.65,A,7,6,34,57,B4,'Regular',29,R54,399.66
33523.0,1,0.94,B,6,8,22,106,B2,'Diesel',88,R54,1128.12
33552.0,1,0.72,B,7,7,75,88,B2,'Regular',80,R54,1128.12
33589.0,1,0.31,C,5,2,27,85,B3,'Regular',298,R54,286.51
33602.0,1,0.29,D,4,12,40,68,B2,'Regular',1974,R54,2237.49
33708.0,1,1.0,B,6,7,58,50,B13,'Diesel',85,R52,913.52
33739.0,1,0.55,E,4,4,31,68,B13,'Regular',3541,R52,1120.12
33812.0,1,0.16,C,5,13,22,112,B2,'Regular',213,R54,84.56
33822.0,1,0.79,D,5,1,58,50,B1,'Diesel',657,R54,641.72
33830.0,1,0.57,D,5,8,49,50,B2,'Diesel',657,R54,1128.12
33834.0,1,0.16,D,6,6,51,50,B14,'Regular',657,R54,1206.53
33865.0,1,0.83,A,5,8,45,50,B2,'Diesel',20,R54,1128.12
33905.0,1,1.0,D,13,2,49,55,B5,'Regular',657,R54,1128.12
33946.0,1,0.56,D,9,14,43,100,B1,'Regular',657,R54,1128.12
33982.0,1,1.0,D,4,1,27,85,B3,'Diesel',965,R54,59.61
34000.0,1,1.0,A,10,13,27,80,B5,'Regular',12,R54,956.6
34039.0,1,0.16,D,9,14,34,85,B12,'Regular',657,R54,1128.12
34192.0,1,0.36,B,7,12,52,90,B1,'Regular',57,R54,1128.12
34195.0,1,1.0,E,7,3,45,50,B1,'Regular',2694,R54,77.12
34273.0,1,1.0,C,4,6,29,95,B2,'Diesel',393,R24,2132.54
34286.0,1,0.57,E,6,5,42,50,B3,'Diesel',4116,R24,787.17
34367.0,1,1.0,D,6,16,46,85,B2,'Diesel',1313,R24,2280.57
34369.0,1,0.03,A,6,5,23,85,B2,'Diesel',15,R24,4644.02
34415.0,1,0.58,B,11,4,37,62,B1,'Diesel',72,R93,1128.12
34544.0,1,1.0,B,5,9,54,50,B3,'Diesel',84,R24,75.32
34595.0,1,0.88,F,6,2,35,67,B2,'Regular',27000,R11,1128.12
34713.0,1,1.0,D,7,4,60,50,B5,'Diesel',1341,R21,459.14
34719.0,1,0.74,D,6,11,47,50,B1,'Diesel',1313,R24,364.81
34720.0,1,1.0,B,7,1,46,53,B1,'Diesel',84,R24,1128.12
34727.0,1,1.0,A,7,7,65,50,B12,'Regular',30,R24,1745.23
34736.0,1,0.25,C,7,4,54,50,B11,'Regular',214,R24,1733.76
34738.0,1,0.48,C,6,4,53,50,B2,'Diesel',105,R24,324.04
34754.0,1,0.63,A,5,10,24,72,B5,'Diesel',19,R24,156.68
34865.0,1,1.0,C,6,4,41,50,B12,'Regular',214,R24,1128.12
34932.0,1,0.37,C,6,7,41,72,B6,'Diesel',208,R82,1430.17
34994.0,1,1.0,D,6,3,29,57,B4,'Regular',1693,R82,65.64
35015.0,1,0.48,E,10,10,55,64,B1,'Regular',5449,R82,1863.17
35028.0,1,0.54,D,7,13,42,91,B1,'Regular',1695,R82,1128.12
35072.0,1,1.0,C,5,4,55,52,B2,'Diesel',382,R82,1128.12
35084.0,1,1.0,E,6,2,63,50,B1,'Regular',5449,R82,3518.73
35104.0,1,0.33,E,8,9,30,64,B10,'Diesel',5449,R82,70.78
35125.0,1,1.0,C,5,1,63,50,B12,'Regular',263,R82,2723.29
35149.0,1,1.0,C,9,3,60,139,B1,'Regular',382,R82,1128.12
35159.0,1,0.37,D,4,5,25,72,B5,'Regular',1557,R82,1128.12
35195.0,1,0.93,D,10,3,32,58,B14,'Diesel',1328,R82,2354.13
35243.0,1,0.5,E,6,22,32,112,B3,'Regular',2472,R82,1372.04
35266.0,1,0.06,E,6,10,60,64,B1,'Diesel',5449,R82,98.23
35280.0,1,1.0,D,8,2,68,50,B13,'Regular',745,R82,12696.8
35295.0,1,1.0,E,7,10,53,85,B2,'Diesel',5449,R82,8009.82
35297.0,1,0.78,D,7,1,43,55,B13,'Diesel',745,R82,4573.47
35381.0,1,1.0,C,8,9,52,58,B3,'Regular',206,R82,1128.12
35392.0,1,1.0,D,5,3,57,62,B1,'Diesel',681,R82,1727.13
35447.0,1,1.0,E,5,3,50,50,B1,'Regular',2252,R82,1128.12
35452.0,1,0.23,D,4,2,55,50,B2,'Diesel',1485,R82,16451.223999999962
35473.0,1,1.0,C,9,2,49,61,B2,'Regular',206,R82,52.75
35500.0,1,1.0,D,5,2,55,50,B2,'Regular',1485,R82,1128.12
35515.0,1,0.37,E,6,13,52,76,B1,'Diesel',2252,R82,1128.12
35642.0,1,0.65,D,9,0,32,57,B1,'Diesel',1369,R82,1668.01
35648.0,1,0.24,B,5,12,21,85,B2,'Diesel',78,R82,1128.12
35702.0,1,1.0,C,7,12,45,62,B3,'Regular',141,R82,1128.12
35779.0,1,0.76,C,4,12,44,65,B2,'Regular',141,R82,1128.12
35785.0,1,0.5,B,7,8,36,72,B1,'Diesel',85,R83,602.17
35799.0,1,0.96,E,7,12,39,71,B2,'Diesel',2252,R82,1128.12
36008.0,1,0.33,F,6,5,37,95,B2,'Diesel',17140,R11,1128.12
36009.0,1,0.42,F,7,3,37,139,B10,'Diesel',17140,R11,1128.12
36057.0,1,0.41,C,10,1,40,58,B3,'Diesel',421,R24,1706.06
36078.0,1,0.45,E,5,7,41,50,B3,'Diesel',4116,R24,1128.12
36083.0,1,0.74,E,6,6,26,90,B2,'Diesel',4116,R24,1390.42
36092.0,1,0.54,C,6,13,21,125,B3,'Diesel',358,R24,1128.12
36180.0,2,1.0,E,6,7,48,50,B3,'Diesel',4116,R24,1128.12
36180.0,2,1.0,E,6,7,48,50,B3,'Diesel',4116,R24,70.2
36186.0,1,0.3,D,6,5,32,95,B13,'Diesel',754,R24,2074.64
36195.0,1,0.08,E,5,6,41,66,B1,'Regular',4116,R24,1729.16
36204.0,1,0.16,D,5,5,26,76,B3,'Diesel',1109,R24,1128.12
36238.0,1,1.0,D,7,13,30,85,B1,'Regular',1109,R24,1128.12
36264.0,1,1.0,E,4,8,38,50,B2,'Regular',4116,R24,1128.12
36271.0,1,0.91,D,5,12,49,50,B1,'Regular',632,R24,564.06
36350.0,1,0.47,E,7,11,28,85,B2,'Regular',4116,R24,1128.12
36372.0,1,1.0,C,5,12,33,67,B2,'Diesel',370,R24,1128.0
36447.0,1,0.99,E,5,1,28,68,B1,'Diesel',6465,R11,149.72
36457.0,1,0.54,E,5,7,61,70,B1,'Regular',4116,R24,3507.13
36475.0,1,0.29,D,7,12,46,54,B2,'Regular',1600,R24,64.34
36499.0,1,0.19,D,7,10,47,68,B1,'Diesel',1109,R24,192.16
36506.0,1,0.75,C,7,2,36,50,B4,'Diesel',168,R24,1128.12
36587.0,1,0.2,E,6,14,43,64,B1,'Diesel',4116,R24,1128.12
36615.0,1,0.83,E,7,11,54,67,B2,'Diesel',4116,R24,1495.88
36617.0,1,0.19,C,6,15,25,57,B1,'Regular',120,R93,493.97
36763.0,1,0.5,E,4,1,22,118,B3,'Regular',4116,R24,1128.12
36764.0,1,0.09,E,4,1,22,118,B3,'Regular',4116,R24,1520.13
36785.0,1,0.68,A,4,11,20,125,B3,'Diesel',37,R26,129.32
36835.0,1,1.0,C,9,3,56,73,B1,'Diesel',421,R24,1128.12
36845.0,1,1.0,C,10,8,37,56,B2,'Diesel',286,R24,1128.12
36870.0,1,0.93,D,7,12,42,85,B4,'Regular',754,R24,1020.65
36880.0,1,0.5,D,7,1,30,76,B3,'Diesel',821,R24,1128.12
36890.0,1,0.56,E,4,12,43,76,B2,'Regular',5053,R11,1128.12
36906.0,1,1.0,C,7,10,34,50,B2,'Regular',421,R24,37.12
36935.0,1,0.83,D,6,2,28,90,B1,'Diesel',1332,R24,1128.12
36945.0,1,0.47,D,6,13,55,106,B2,'Regular',1867,R11,1128.12
36959.0,2,1.0,C,7,1,56,105,B11,'Diesel',307,R24,4614.79
36959.0,2,1.0,C,7,1,56,105,B11,'Diesel',307,R24,1128.12
36978.0,1,0.61,A,9,24,24,95,B13,'Diesel',26,R24,1128.12
36988.0,1,1.0,C,7,7,69,58,B1,'Diesel',168,R24,1128.12
36997.0,1,0.58,C,4,11,36,50,B5,'Regular',168,R24,1128.12
36999.0,1,1.0,A,4,3,49,68,B1,'Regular',10,R24,844.77
37025.0,1,0.96,E,7,11,32,85,B1,'Regular',4116,R24,77.49
37043.0,1,1.0,A,5,5,45,50,B2,'Diesel',44,R24,1128.12
37049.0,1,0.24,A,8,0,38,103,B2,'Diesel',22,R24,1128.12
37050.0,1,0.21,A,8,0,38,103,B2,'Diesel',22,R24,2693.32
37237.0,1,0.75,F,6,7,26,60,B1,'Diesel',12374,R11,177.38
37253.0,2,0.1,C,6,8,30,85,B6,'Diesel',115,R11,1128.12
37253.0,2,0.1,C,6,8,30,85,B6,'Diesel',115,R11,2847.63
37261.0,1,1.0,C,5,12,37,62,B1,'Regular',175,R11,1128.12
37329.0,1,0.06,B,6,4,23,85,B1,'Diesel',55,R11,4114.97
37454.0,1,1.0,A,7,11,46,50,B3,'Regular',48,R41,1128.12
37478.0,1,1.0,D,5,6,51,50,B6,'Regular',776,R41,244.49
37509.0,1,0.51,C,5,0,62,112,B4,'Diesel',478,R41,12142.1
37523.0,1,1.0,D,5,5,56,50,B1,'Regular',1601,R41,3052.27
37575.0,1,1.0,B,7,6,39,50,B2,'Diesel',79,R41,1128.12
37608.0,1,0.78,D,5,6,35,55,B2,'Regular',586,R41,1454.08
37627.0,1,1.0,D,5,6,31,63,B6,'Diesel',776,R41,1128.12
37656.0,1,1.0,C,4,10,36,62,B2,'Diesel',478,R41,406.8
37666.0,1,1.0,C,5,8,45,50,B2,'Diesel',478,R41,1128.12
37668.0,1,0.31,D,5,5,45,50,B13,'Diesel',1152,R11,2101.42
37677.0,1,0.69,D,5,6,28,68,B4,'Regular',537,R41,1128.12
37715.0,1,0.53,B,7,9,30,95,B2,'Diesel',64,R24,441.8
37727.0,1,0.12,D,7,9,60,50,B2,'Regular',1600,R24,1874.21
37815.0,1,0.41,C,12,11,53,50,B1,'Regular',163,R24,87.81
37826.0,1,0.58,C,5,15,31,90,B3,'Diesel',282,R24,2256.24
37874.0,1,1.0,B,5,12,33,50,B2,'Diesel',73,R24,167.69
37879.0,1,0.78,E,7,10,26,80,B5,'Regular',3866,R24,263.92
37931.0,1,0.9,E,4,14,30,80,B3,'Diesel',3866,R24,1128.12
37966.0,1,0.36,F,6,6,30,70,B2,'Diesel',27000,R11,2631.73
37998.0,1,0.46,D,7,8,26,90,B3,'Regular',1127,R24,89.03
38153.0,1,0.71,E,6,0,47,50,B2,'Diesel',3430,R93,3715.61
38174.0,1,1.0,A,4,17,42,72,B1,'Regular',48,R24,1128.12
38264.0,1,1.0,D,4,4,53,50,B6,'Regular',511,R24,410.62
38335.0,1,0.35,C,6,11,24,85,B1,'Diesel',149,R24,403.4
38367.0,1,0.09,A,9,9,23,85,B3,'Regular',16,R24,1461.34
38369.0,1,0.35,A,9,9,23,106,B3,'Regular',16,R24,423.01
38412.0,1,1.0,E,6,3,26,122,B1,'Diesel',3866,R24,1015.35
38420.0,1,1.0,C,4,3,71,50,B2,'Regular',163,R24,1128.12
38485.0,1,1.0,C,4,12,52,50,B2,'Regular',196,R24,508.49
38500.0,1,0.89,A,7,10,44,50,B2,'Diesel',23,R24,2465.44
38551.0,1,1.0,A,6,14,39,52,B2,'Regular',48,R24,1128.12
38634.0,1,0.74,B,8,15,28,118,B2,'Diesel',74,R24,1128.12
38727.0,1,1.0,C,5,1,48,50,B5,'Regular',135,R24,8348.92
38729.0,1,0.87,B,4,12,21,90,B1,'Diesel',59,R24,1128.12
38756.0,1,0.24,D,8,10,23,95,B4,'Regular',1052,R24,2080.35
38789.0,1,1.0,D,7,21,75,112,B1,'Regular',1323,R82,1128.12
38838.0,1,0.78,D,7,7,53,50,B3,'Diesel',1323,R82,766.05
38858.0,1,1.0,B,5,10,49,76,B2,'Diesel',63,R82,1128.12
38861.0,1,0.44,B,6,11,53,50,B2,'Diesel',60,R54,507.35
38874.0,1,0.6,D,5,4,30,57,B3,'Diesel',905,R82,478.99
38875.0,1,0.39,D,8,0,30,57,B10,'Diesel',905,R82,1128.12
38963.0,1,0.91,C,5,1,46,50,B3,'Diesel',104,R82,382.13
38991.0,1,0.29,D,8,11,27,64,B5,'Regular',1064,R24,76.17
39000.0,1,1.0,C,6,11,40,76,B1,'Regular',286,R24,1128.12
39016.0,1,0.08,D,6,9,56,50,B1,'Regular',623,R82,579.7
39021.0,1,1.0,C,5,1,22,100,B4,'Diesel',493,R24,1128.12
39034.0,1,0.05,D,7,14,52,100,B2,'Regular',1064,R24,87.33
39143.0,1,0.62,E,6,9,19,100,B1,'Diesel',3368,R24,427.65
39157.0,1,0.04,A,4,11,39,50,B3,'Diesel',32,R24,352.06
